id	wl-id	experiment	topic	intruder-idx	word-0	word-1	word-2	word-3	word-4	word-5
1	42	wiki.ru:dl/lda:big	1	5	для	или	и	при	с	станция
1	43	wiki.ru:dl/lda:big	26	1	образования	г	школа	для	школы	обучения
1	44	wiki.ru:dll/lda:big	28	3	воздух	поверхность	камера	австралийский	газ	давление
1	45	wiki.ru:dl/lda:big	41	4	был	года	были	была	граф	было
1	46	wiki.ru:dl/lda:big	35	2	польше	волость	нижегородской	нем	единица	воеводство
1	47	wiki.ru:dl/lda:big	52	0	его	был	ii	i	церкви	его
1	48	wiki.ru:dll/lda:big	3	0	штат	матч	в	за	клуб	год
1	49	wiki.ru:dll/lda:big	15	5	полк	война	в	армия	год	новый
1	50	wiki.ru:dl/lda:big	4	5	джеймс	братья	братьев	international	британского	на
1	51	wiki.ru:dll/lda:big	23	2	или	использоваться	музыка	из	для	и
1	52	wiki.ru:dl/lda:big	90	2	острове	китая	испании	японии	японской	китае
1	53	wiki.ru:dl/lda:big	71	5	б	д	л	р	х	лет
1	54	wiki.ru:dll/lda:big	34	0	одежда	подземный	да	шахта	глубина	вода
1	55	wiki.ru:dll/lda:big	14	2	ракета	лодка	крымский	вооружение	быть	боевой
1	56	wiki.ru:dll/lda:big	24	1	метод	мочь	изучение	научный	наука	теория
1	57	wiki.ru:dll/lda:big	89	3	река	километр	водный	планета	данные	по
1	58	wiki.ru:dll/lda:big	90	5	проспект	улица	транспорт	москва	проезд	животное
1	59	wiki.ru:dl/lda:big	97	2	см	или	титула	до	у	вид
1	60	wiki.ru:dll/lda:big	29	5	рука	бой	оружие	они	сила	школа
1	61	wiki.ru:dl/lda:big	77	5	поля	света	энергии	скорость	поле	населения
1	62	wiki.ru:dll/lda:big	4	5	построить	век	быть	здание	город	найти
1	63	wiki.ru:dll/lda:big	0	3	год	в	на	правительство	и	с
1	64	wiki.ru:dll/lda:big	87	4	художник	он	де	его	язык	французский
1	65	wiki.ru:dll/lda:big	44	4	на	от	метр	расположить	мельница	километр
1	66	wiki.ru:dll/lda:big	86	0	волна	поэт	марк	произведение	писатель	литература
1	67	wiki.ru:dl/lda:big	51	1	составляет	районе	площадь	входит	человек	население
1	68	wiki.ru:dll/lda:big	42	5	почтовый	святой	день	италия	считаться	из
1	69	wiki.ru:dll/lda:big	35	1	акт	@card@	юридический	лицо	общество	право
1	70	wiki.ru:dl/lda:big	16	4	тома	нижнего	нижегородской	филипп	была	нижний
1	71	wiki.ru:dl/lda:big	43	2	слова	или	для	как	для	название
1	72	wiki.ru:dl/lda:big	54	1	как	чтения	человека	общества	о	жизни
1	73	wiki.ru:dl/lda:big	17	1	ок	против	v	x	граф	ум
1	74	wiki.ru:dl/lda:big	36	2	лечения	крови	не	тела	лечение	у
1	75	wiki.ru:dl/lda:big	56	0	станции	при	с	или	для	и
1	76	wiki.ru:dl/lda:big	11	5	али	турции	оружие	бой	оружия	войны
1	77	wiki.ru:dll/lda:big	57	1	и	для	у	род	семейство	вид
1	78	wiki.ru:dl/lda:big	48	1	лет	альберт	средний	переписи	на	населения
1	79	wiki.ru:dl/lda:big	25	2	не	и	немецких	что	он	его
1	80	wiki.ru:dl/lda:big	99	0	д	области	наук	исследований	научных	исследования
1	81	wiki.ru:dll/lda:big	19	0	вячеслав	король	он	@card@	свой	быть
1	82	wiki.ru:dll/lda:big	18	3	год	группа	альбом	зеландия	песня	the
1	83	wiki.ru:dll/lda:big	71	3	азия	индонезия	юго-восточной	храм	тон	китай
1	84	wiki.ru:dll/lda:big	8	1	ввс	польша	экипаж	крыло	воздушный	совершить
1	85	wiki.ru:dll/lda:big	70	2	мир	в	село	на	чемпионат	год
1	86	wiki.ru:dll/lda:big	64	5	суд	дело	по	решение	о	год
1	87	wiki.ru:dl/lda:big	5	2	венгрии	российской	день	региона	государства	империи
1	88	wiki.ru:dll/lda:big	60	5	английский	англия	великобритания	джон	британский	эра
1	89	wiki.ru:dl/lda:big	85	4	программы	день	на	проекта	доктора	часов
1	90	wiki.ru:dll/lda:big	13	4	и	быть	в	он	для	не
1	91	wiki.ru:dl/lda:big	83	5	фон	италии	де	de	франции	улицы
1	92	wiki.ru:dl/lda:big	65	0	назван	г	года	с	по	член
1	93	wiki.ru:dll/lda:big	80	1	гдр	мочь	управление	объединение	фрг	адмирал
1	94	wiki.ru:dll/lda:big	88	1	программа	право	год	премия	канал	конкурс
1	95	wiki.ru:dl/lda:big	50	5	река	км	россии	реки	по	назвать
1	96	wiki.ru:dl/lda:big	60	2	ли	титул	его	китайский	трон	титула
1	97	wiki.ru:dll/lda:big	91	3	род	губерния	иван	население	князь	@card@
1	98	wiki.ru:dll/lda:big	5	3	растение	для	и	япония	или	дерево
1	99	wiki.ru:dl/lda:big	95	0	президента	игра	для	игр	версии	игры
1	100	wiki.ru:dl/lda:big	86	1	выборов	средства	общины	результатам	входит	в
1	101	wiki.ru:dl/lda:big	28	4	университета	университет	университете	степень	года	швеции
1	102	wiki.ru:dll/lda:big	49	4	год	монастырь	церковь	святой	символ	храм
1	103	wiki.ru:dll/lda:big	16	4	занимать	площадь	коммуна	человек	земля	@card@
1	104	wiki.ru:dl/lda:big	59	2	актёр	фильм	обмена	фильма	кино	фильмов
1	105	wiki.ru:dl/lda:big	55	4	версия	библиотеки	перевод	текста	белых	текст
1	106	wiki.ru:dl/lda:big	73	4	движения	войны	во	был	то	после
1	107	wiki.ru:dl/lda:big	63	4	честь	назван	земли	был	ли	лет
1	108	wiki.ru:dl/lda:big	80	5	был	войны	в	года	армии	г
1	109	wiki.ru:dll/lda:big	6	2	период	пермский	и	п	б	д
1	110	wiki.ru:dll/lda:big	38	3	изображение	на	при	чемпионат	для	с
1	111	wiki.ru:dl/lda:big	14	3	группы	альбома	группа	с	the	альбом
1	112	wiki.ru:dl/lda:big	34	5	ван	чили	одноимённой	джордж	ян	испании
1	113	wiki.ru:dll/lda:big	66	5	черный	чёрного	цвет	вино	красный	изучение
1	114	wiki.ru:dll/lda:big	84	2	организация	для	корея	и	деятельность	развитие
1	115	wiki.ru:dll/lda:big	75	1	год	гибель	аэропорт	рынок	компания	миллион
1	116	wiki.ru:dll/lda:big	46	3	персонаж	игровой	серия	язык	игра	игрок
1	117	wiki.ru:dll/lda:big	56	1	порт	род	флот	корабль	судно	морской
1	118	wiki.ru:dll/lda:big	7	0	произведение	для	с	на	система	и
1	119	wiki.ru:dll/lda:big	1	3	республика	казахский	область	и	сср	казахстан
1	120	wiki.ru:dl/lda:big	9	1	мира	организации	учение	медицины	стран	индии
1	121	wiki.ru:dl/lda:big	23	5	донецкой	владимира	виктор	виктора	игорь	воеводство
1	122	wiki.ru:dl/lda:big	49	4	дни	мартин	чтения	домашней	для	альберт
1	123	wiki.ru:dll/lda:big	43	1	местный	общество	украина	украинский	киев	киевский
1	124	wiki.ru:dll/lda:big	9	1	нидерланды	шахта	мужской	ван	одежда	женский
1	125	wiki.ru:dll/lda:big	26	3	документ	сайт	текст	одежда	информация	файл
1	126	wiki.ru:dl/lda:big	20	1	и	движения	как	что	не	к
1	127	wiki.ru:dll/lda:big	55	3	кость	назад	миллион	шахта	зуб	животное
1	128	wiki.ru:dll/lda:big	12	2	россия	русский	метод	сибирь	российский	край
1	129	wiki.ru:dll/lda:big	76	3	иванов	алексей	молдавский	женский	вячеслав	георгий
1	130	wiki.ru:dll/lda:big	72	2	ирландия	мануэль	штат	ирландский	хосе	шон
1	131	wiki.ru:dl/lda:big	91	2	поселения	сельского	к	области	село	районе
1	132	wiki.ru:dll/lda:big	33	2	сша	штат	еврейский	американский	канада	университет
1	133	wiki.ru:dll/lda:big	47	4	география	село	сесть	район	монастырь	берег
1	134	wiki.ru:dll/lda:big	20	3	предприятие	производство	строительство	составлять	завод	промышленность
1	135	wiki.ru:dll/lda:big	50	5	уральский	верхний	нижегородский	пруд	нижний	у
1	136	wiki.ru:dl/lda:big	0	2	по	в	согласно	с	и	на
1	137	wiki.ru:dll/lda:big	22	5	шведский	финляндия	норвегия	финский	швеция	издание
1	138	wiki.ru:dll/lda:big	68	2	австралия	австралийский	v	шотландия	новый	зеландия
1	139	wiki.ru:dll/lda:big	85	0	спутник	эдуард	гибель	произойти	погибнуть	жертва
1	140	wiki.ru:dl/lda:big	46	0	железных	книг	о	автор	книга	книги
1	141	wiki.ru:dl/lda:big	18	4	информации	газеты	журнал	records	джон	журнала
1	142	wiki.ru:dll/lda:big	11	0	сайт	клуб	команда	спортивный	стадион	футбольный
1	143	wiki.ru:dl/lda:big	47	0	компоненты	третьего	второго	второе	поколения	белых
1	144	wiki.ru:dl/lda:big	75	5	против	президента	пост	страны	партии	статусом
1	145	wiki.ru:dl/lda:big	7	2	канаде	канады	de	канада	провинции	провинция
1	146	wiki.ru:dl/lda:big	45	2	жителей	селе	детей	улицы	улица	от
1	147	wiki.ru:dl/lda:big	42	1	роману	наук	настоящая	определённого	отверстие	владимиром
1	148	wiki.ru:dl/lda:big	2	1	был	дорог	его	в	году	он
1	149	wiki.ru:dll/lda:big	79	2	сельский	деревня	год	район	состав	поселение
1	150	wiki.ru:dll/lda:big	54	2	of	i	@card@	a	in	and
1	151	wiki.ru:dl/lda:big	24	3	население	году	человек	он	были	коммуны
1	152	wiki.ru:dll/lda:big	74	5	издание	роман	газета	журнал	книга	индонезия
1	153	wiki.ru:dl/lda:big	22	4	при	что	может	если	был	то
1	154	wiki.ru:dl/lda:big	19	0	нем	организации	детей	организация	средства	фонда
1	155	wiki.ru:dl/lda:big	40	1	от	о	части	м	км	на
1	156	wiki.ru:dl/lda:big	98	0	э	в	за	он	году	года
1	157	wiki.ru:dl/lda:big	33	0	для	физической	живых	обмена	химии	биологии
1	158	wiki.ru:dl/lda:big	74	3	англии	английский	великобритании	состав	ирландии	джон
1	159	wiki.ru:dl/lda:big	84	5	искусств	художник	искусства	художника	работы	игры
1	160	wiki.ru:dl/lda:big	94	1	для	при	строительства	завода	строительство	завод
1	161	wiki.ru:dll/lda:big	21	3	v	iii	iv	население	королева	x
1	162	wiki.ru:dll/lda:big	53	2	флаг	знак	предприятие	символ	латинский	стиль
1	163	wiki.ru:dl/lda:big	72	5	члена	андре	красные	французским	членом	году
1	164	wiki.ru:dll/lda:big	92	1	отделить	штат	хор	кресло	путать	сицилия
1	165	wiki.ru:dl/lda:big	89	5	т	стихи	м	п	поэт	член
1	166	wiki.ru:dl/lda:big	44	3	года	области	деревня	дорог	центра	км
1	167	wiki.ru:dll/lda:big	52	5	индийский	южный	индия	столица	страна	китай
1	168	wiki.ru:dl/lda:big	32	4	она	была	году	её	региона	года
1	169	wiki.ru:dl/lda:big	39	4	германия	берлине	гдр	немецких	и	марк
1	170	wiki.ru:dl/lda:big	78	3	депо	штаб	выполнена	de	компоненты	томаса
1	171	wiki.ru:dll/lda:big	31	3	земля	хозяйство	сельскохозяйственный	греция	сельский	г
1	172	wiki.ru:dll/lda:big	65	4	египет	арабский	израиль	грузия	тон	армянский
1	173	wiki.ru:dl/lda:big	13	4	производство	производства	промышленности	газа	настоящая	тонн
1	174	wiki.ru:dll/lda:big	58	2	крымский	крым	гдр	согласно	башкортостан	турецкий
1	175	wiki.ru:dll/lda:big	99	2	кислота	при	год	вещество	свойство	соединение
1	176	wiki.ru:dll/lda:big	78	1	адам	зуб	робот	борьба	борец	вес
1	177	wiki.ru:dll/lda:big	95	2	наш	эра	вид	найти	культура	обнаружить
1	178	wiki.ru:dl/lda:big	88	2	для	и	ван	с	на	при
1	179	wiki.ru:dl/lda:big	57	3	за	награды	лауреат	the	премию	премии
1	180	wiki.ru:dll/lda:big	51	0	москва	гонка	этап	трасса	на	автомобиль
1	181	wiki.ru:dl/lda:big	10	5	породы	животных	белый	пород	среды	псковской
1	182	wiki.ru:dl/lda:big	53	4	взрослых	путей	дорог	сети	штат	железных
1	183	wiki.ru:dl/lda:big	87	1	украины	марк	театра	россии	александр	театре
1	184	wiki.ru:dl/lda:big	79	0	б	губернии	уезда	года	после	согласно
1	185	wiki.ru:dll/lda:big	45	5	страна	государство	отношение	правительство	экономический	рынок
1	186	wiki.ru:dl/lda:big	12	5	году	компании	млн	компания	является	жителей
1	187	wiki.ru:dl/lda:big	8	1	предложения	производство	голос	речь	речи	назвать
1	188	wiki.ru:dll/lda:big	36	2	лев	денежный	египет	монета	рубль	африка
1	189	wiki.ru:dll/lda:big	94	4	буква	диалект	слово	группа	персонаж	язык
1	190	wiki.ru:dll/lda:big	81	2	блок	операция	англия	номер	ключ	передача
1	191	wiki.ru:dll/lda:big	2	1	япония	швеция	японский	корея	остров	префектура
1	192	wiki.ru:dl/lda:big	68	4	сша	нью-йорк	штат	штата	станция	американской
1	193	wiki.ru:dl/lda:big	81	2	города	моря	стран	расположен	метров	над
1	194	wiki.ru:dl/lda:big	58	2	согласно	одноимённого	красные	город	сирии	населения
1	195	wiki.ru:dl/lda:big	70	0	э	году	были	был	века	была
1	196	wiki.ru:dl/lda:big	27	3	князя	г	был	и	рода	род
1	197	wiki.ru:dl/lda:big	15	2	км	расположено	дмитрий	на	берегу	по
1	198	wiki.ru:dl/lda:big	93	0	он	и	были	войны	под	к
1	199	wiki.ru:dll/lda:big	40	3	как	век	этот	ирландия	из	и
