id	wl-id	experiment	topic	intruder-idx	word-0	word-1	word-2	word-3	word-4	word-5
5	23	wiki.ru:dll:10k-100:p/lda:big	17	4	памятник	выставка	музей	библиотека	швейцария	коллекция
5	24	wiki.ru:dl:10k-100:p/lda:big	81	3	асср	губернии	таврической	фон	уезда	согласно
5	25	wiki.ru:dll:10k-100:p/lda:big	62	2	океан	вода	курорт	глубина	берег	рыба
5	26	wiki.ru:dll:10k-100:p/lda:big	73	5	порода	килограмм	вес	лошадь	горный	казахстан
5	27	wiki.ru:dl:10k-100:p/lda:big	83	3	длина	цвета	см	год)	семейства	растений
5	28	wiki.ru:dl:10k-100:p/lda:big	58	5	волной	ускорению	понятиям	двигающийся	темпа	группы
5	29	wiki.ru:dl:10k-100:p/lda:big	6	0	губернии	тыс	парк	веке	здесь	парка
5	30	wiki.ru:dll:10k-100:p/lda:big	77	5	искусство	картина	выставка	художник	художественный	взрыв
5	31	wiki.ru:dll:10k-100:p/lda:big	54	5	казахстан	иран	республика	азия	казахский	партия
5	32	wiki.ru:dl:10k-100:p/lda:big	51	5	коммуна	года)	германии	земле	официальный	деревни
5	33	wiki.ru:dll:10k-100:p/lda:big	51	4	древний	эра	наш	век	энергия	период
5	34	wiki.ru:dl:10k-100:p/lda:big	21	2	волосы	кожи	горячая	лицо	волос	головы
5	35	wiki.ru:dll:10k-100:p/lda:big	20	3	речной	бассейн	водохозяйственный	далее	водный	реестр
5	36	wiki.ru:dl:10k-100:p/lda:big	3	1	музея	посёлок	искусства	картины	выставки	выставка
5	37	wiki.ru:dll:10k-100:p/lda:big	80	0	иван	стена	верхний	замок	башня	метр
5	38	wiki.ru:dll:10k-100:p/lda:big	7	4	коммуна	активный	среди	мужчина	право	департамент
5	39	wiki.ru:dll:10k-100:p/lda:big	83	0	среди	взрыв	атомный	ракетный	испытание	ядерный
5	40	wiki.ru:dl:10k-100:p/lda:big	90	1	течение	игр	заболевания	лечения	лечение	крови
5	41	wiki.ru:dl:10k-100:p/lda:big	72	1	система	группы	данных	системы	игры	управления
5	42	wiki.ru:dll:10k-100:p/lda:big	23	4	палец	топоним	левый	рука	женщина	нога
5	43	wiki.ru:dll:10k-100:p/lda:big	85	0	движение	пункт	деревня	сельсовет	поселение	сельский
5	44	wiki.ru:dll:10k-100:p/lda:big	78	5	море	гора	озеро	метр	высота	альбом
5	45	wiki.ru:dll:10k-100:p/lda:big	39	5	иван	князь	русский	герб	род	некоторый
5	46	wiki.ru:dl:10k-100:p/lda:big	76	5	македонии	турок	греческих	греческий	османской	типа
5	47	wiki.ru:dl:10k-100:p/lda:big	49	2	пожарных	галина	если	жест	платья	2-е
5	48	wiki.ru:dl:10k-100:p/lda:big	32	5	язык	языке	слова	языка	языков	переписи
5	49	wiki.ru:dll:10k-100:p/lda:big	48	3	уже	когда	ещё	александр	день	чтобы
5	50	wiki.ru:dll:10k-100:p/lda:big	24	4	мир	мнение	жизнь	считать	часто	идея
5	51	wiki.ru:dl:10k-100:p/lda:big	37	4	род	мм	рода	семейства	компаний	описание
5	52	wiki.ru:dll:10k-100:p/lda:big	26	1	татьяна	день	далее	пушкин	оренбургский	да
5	53	wiki.ru:dl:10k-100:p/lda:big	46	1	село	об	почтовый	р-н	индекс	украины
5	54	wiki.ru:dll:10k-100:p/lda:big	29	1	франция	растение	французский	кантон	швейцария	бельгия
5	55	wiki.ru:dll:10k-100:p/lda:big	38	4	игра	чемпионат	турнир	олимпийский	день	мир
5	56	wiki.ru:dll:10k-100:p/lda:big	4	3	действие	препарат	клетка	сезон	заболевание	лечение
5	57	wiki.ru:dl:10k-100:p/lda:big	18	1	телескопов	высота	возвращающиеся	горячая	сия	сконцентрировано
5	58	wiki.ru:dll:10k-100:p/lda:big	9	2	берлин	г	земля	фридрих	германия	германский
5	59	wiki.ru:dll:10k-100:p/lda:big	50	0	карл	венгрия	австрия	австрийский	немецкий	болгария
5	60	wiki.ru:dl:10k-100:p/lda:big	61	5	островов	моря	острове	острова	остров	здесь
5	61	wiki.ru:dl:10k-100:p/lda:big	25	2	карл	австрии	общего	коммуны	карла	фон
5	62	wiki.ru:dl:10k-100:p/lda:big	48	1	сельского	приставка	поселение	поселения	образование	сельское
5	63	wiki.ru:dll:10k-100:p/lda:big	44	1	продукт	москва	сорт	дерево	цвет	лист
5	64	wiki.ru:dll:10k-100:p/lda:big	99	3	вооружение	стрельба	оружие	театр	пушка	боевой
5	65	wiki.ru:dll:10k-100:p/lda:big	41	4	голова	лес	белый	сказка	род	животное
5	66	wiki.ru:dll:10k-100:p/lda:big	43	5	штат	бразилия	американский	основать	сша	испания
5	67	wiki.ru:dll:10k-100:p/lda:big	67	1	уезд	c	династия	специальный	китай	китайский
5	68	wiki.ru:dl:10k-100:p/lda:big	29	3	земли	часов	назван	востоке	честь	минут
5	69	wiki.ru:dl:10k-100:p/lda:big	28	3	партии	правительства	организации	карл	президента	права
5	70	wiki.ru:dl:10k-100:p/lda:big	82	1	здания	церкви	века	дом	улица	здание
5	71	wiki.ru:dll:10k-100:p/lda:big	16	2	индекс	плотность	шведский	итальянский	почтовый	италия
5	72	wiki.ru:dll:10k-100:p/lda:big	52	2	топливо	авария	некоторый	подача	составление	реактор
5	73	wiki.ru:dl:10k-100:p/lda:big	52	3	православной	епархия	русской	кл	епархии	церкви
5	74	wiki.ru:dll:10k-100:p/lda:big	10	3	банк	аэропорт	рынок	стена	компания	миллион
5	75	wiki.ru:dll:10k-100:p/lda:big	34	1	шведский	пункт	нидерланды	норвегия	швеция	карл
5	76	wiki.ru:dl:10k-100:p/lda:big	63	0	средств	японской	считается	японии	японский	посёлок
5	77	wiki.ru:dll:10k-100:p/lda:big	1	4	железный	станция	железнодорожный	линия	сибирский	дорога
5	78	wiki.ru:dl:10k-100:p/lda:big	62	2	уже	войны	культуры	все	против	ещё
5	79	wiki.ru:dll:10k-100:p/lda:big	22	3	растение	семейство	сантиметр	дочь	длина	род
5	80	wiki.ru:dll:10k-100:p/lda:big	14	4	час	аппарат	ракета	космический	дон	воздушный
5	81	wiki.ru:dl:10k-100:p/lda:big	59	0	малый	кристаллы	воды	свойства	соединение	кислоты
5	82	wiki.ru:dll:10k-100:p/lda:big	89	1	значение	мужской	метод	система	функция	если
5	83	wiki.ru:dll:10k-100:p/lda:big	65	5	мужской	мужчина	женщина	уровень	женский	доход
5	84	wiki.ru:dl:10k-100:p/lda:big	30	1	болгарии	войны	мэр	общины	результатам	выборов
5	85	wiki.ru:dl:10k-100:p/lda:big	71	3	плотность	провинции	италии	востоке	почтовый	индекс
5	86	wiki.ru:dll:10k-100:p/lda:big	36	1	построить	судно	строительство	улица	дом	здание
5	87	wiki.ru:dll:10k-100:p/lda:big	88	2	научный	наука	книга	университет	институт	профессор
5	88	wiki.ru:dll:10k-100:p/lda:big	66	3	индия	индийский	арабский	памятник	страна	религиозный
5	89	wiki.ru:dll:10k-100:p/lda:big	96	1	положение	выборы	относиться	согласно	башкортостан	географический
5	90	wiki.ru:dl:10k-100:p/lda:big	50	1	линии	сюжетов	железной	станция	дороги	станции
5	91	wiki.ru:dll:10k-100:p/lda:big	31	4	муниципальный	сельский	образование	поселение	кантон	сельсовет
5	92	wiki.ru:dll:10k-100:p/lda:big	97	5	америка	великобритания	сша	канада	британский	земля
5	93	wiki.ru:dl:10k-100:p/lda:big	79	3	все	чтобы	него	монет	ему	я
5	94	wiki.ru:dl:10k-100:p/lda:big	44	4	кантоне	швейцарии	округа	нем	сока	кантон
5	95	wiki.ru:dll:10k-100:p/lda:big	15	3	фестиваль	сайт	канал	уже	программа	конкурс
5	96	wiki.ru:dl:10k-100:p/lda:big	10	3	венгрии	красных	освещение	мэр	освещения	света
5	97	wiki.ru:dl:10k-100:p/lda:big	67	1	точное	церкви	архангельском	энергетикой	обозначенных	механизированные
5	98	wiki.ru:dll:10k-100:p/lda:big	19	4	местный	код	совет	украина	вещество	украинский
5	99	wiki.ru:dll:10k-100:p/lda:big	98	2	губерния	уезд	китайский	волость	двор	деревня
5	100	wiki.ru:dl:10k-100:p/lda:big	75	0	точки	завода	предприятия	завод	производство	производства
5	101	wiki.ru:dl:10k-100:p/lda:big	57	0	права	театра	роль	фильм	кино	фильме
5	102	wiki.ru:dl:10k-100:p/lda:big	23	4	взрыва	объектов	бомбы	электроэнергии	дикое	взрыв
5	103	wiki.ru:dll:10k-100:p/lda:big	37	0	польский	германия	официальный	года)	земля	коммуна
5	104	wiki.ru:dl:10k-100:p/lda:big	19	2	год)	испании	стражи	муниципалитет	де	сообщества
5	105	wiki.ru:dl:10k-100:p/lda:big	56	3	хозяйства	культур	зерна	языка	сельскохозяйственного	растений
5	106	wiki.ru:dl:10k-100:p/lda:big	89	1	кл	завода	обозначающее	юри	старики	изд
5	107	wiki.ru:dl:10k-100:p/lda:big	91	3	проекции	азии	будущим	языков	азиатских	хор
5	108	wiki.ru:dll:10k-100:p/lda:big	71	0	варшава	свойство	кислота	химический	температура	вещество
5	109	wiki.ru:dl:10k-100:p/lda:big	11	2	чемпионате	олимпийских	ему	европы	игр	мира
5	110	wiki.ru:dl:10k-100:p/lda:big	4	4	i	ii	н	века	норвегии	э
5	111	wiki.ru:dll:10k-100:p/lda:big	94	2	предприятие	промышленность	энергия	завод	строительство	производство
5	112	wiki.ru:dll:10k-100:p/lda:big	46	2	польша	ян	когда	варшава	польский	единица
5	113	wiki.ru:dl:10k-100:p/lda:big	13	1	альбом	коммуны	альбома	the	группа	группы
5	114	wiki.ru:dll:10k-100:p/lda:big	5	4	c	пункт	кристалл	a	чарльз	населённых
5	115	wiki.ru:dll:10k-100:p/lda:big	32	2	пять	три	рука	трёх	каждый	четыре
5	116	wiki.ru:dll:10k-100:p/lda:big	64	3	установка	система	тип	положение	устройство	конструкция
5	117	wiki.ru:dl:10k-100:p/lda:big	34	2	одиннадцать	составителей	кино	развитый	евгении	гибких
5	118	wiki.ru:dll:10k-100:p/lda:big	63	1	называть	новосибирский	означать	обозначение	термин	обозначать
5	119	wiki.ru:dll:10k-100:p/lda:big	72	4	скорость	тело	движение	энергия	владимир	поле
5	120	wiki.ru:dll:10k-100:p/lda:big	56	1	часто	генри	некоторый	обычно	например	более
5	121	wiki.ru:dl:10k-100:p/lda:big	1	3	кратер	высота	м	малого	озеро	озера
5	122	wiki.ru:dl:10k-100:p/lda:big	53	3	окончил	академии	ссср	значения	университета	наук
5	123	wiki.ru:dl:10k-100:p/lda:big	47	1	шахты	саги	угольной	пыли	шахта	уголь
5	124	wiki.ru:dll:10k-100:p/lda:big	30	5	депутат	президент	выборы	должность	партия	мнение
5	125	wiki.ru:dl:10k-100:p/lda:big	35	3	альманаха	медной	пу	образование	сюжетов	деревянным
5	126	wiki.ru:dll:10k-100:p/lda:big	91	4	год)	муниципалитет	перепись	провинция	династия	автономный
5	127	wiki.ru:dl:10k-100:p/lda:big	5	0	оркестра	мм	типа	испытаний	испытания	серии
5	128	wiki.ru:dll:10k-100:p/lda:big	2	4	волос	охота	собака	курорт	a	хозяин
5	129	wiki.ru:dl:10k-100:p/lda:big	16	2	вошедшая	мечей	ибн	стрелки	кругом	мечи
5	130	wiki.ru:dll:10k-100:p/lda:big	92	3	матч	карьера	сезон	волость	команда	клуб
5	131	wiki.ru:dll:10k-100:p/lda:big	13	2	испания	аргентина	три	де	la	de
5	132	wiki.ru:dl:10k-100:p/lda:big	33	0	клуб	обычно	например	чем	если	можно
5	133	wiki.ru:dll:10k-100:p/lda:big	70	5	главный	сюжет	роль	персонаж	фильм	марка
5	134	wiki.ru:dll:10k-100:p/lda:big	45	1	армения	г	грузия	республика	турция	армянский
5	135	wiki.ru:dl:10k-100:p/lda:big	31	0	кости	датской	иностранные	родственном	датская	испаноязычных
5	136	wiki.ru:dll:10k-100:p/lda:big	35	2	семья	средний	организация	перепись	доход	проживать
5	137	wiki.ru:dl:10k-100:p/lda:big	7	5	давида	пива	грузинский	грузии	тбилиси	монет
5	138	wiki.ru:dl:10k-100:p/lda:big	14	4	израиля	армении	ибн	али	азиатских	турции
5	139	wiki.ru:dll:10k-100:p/lda:big	6	5	д	том	п	е	марк	гигантский
5	140	wiki.ru:dll:10k-100:p/lda:big	68	4	писатель	журнал	книга	автор	топливо	роман
5	141	wiki.ru:dl:10k-100:p/lda:big	22	3	функции	если	теории	носители	зрения	точки
5	142	wiki.ru:dl:10k-100:p/lda:big	70	2	клуб	против	моря	сборной	матче	клуба
5	143	wiki.ru:dl:10k-100:p/lda:big	92	3	речной	реестра	данным	японской	длина	водного
5	144	wiki.ru:dl:10k-100:p/lda:big	26	4	оборот	school	средств	запрет	кругом	веществ
5	145	wiki.ru:dl:10k-100:p/lda:big	17	5	полка	армии	дивизии	отечественной	войны	запрет
5	146	wiki.ru:dll:10k-100:p/lda:big	18	4	новосибирский	сибирский	плита	томский	провинция	сибирь
5	147	wiki.ru:dl:10k-100:p/lda:big	99	1	жизни	наук	согласно	об	века	все
5	148	wiki.ru:dl:10k-100:p/lda:big	9	3	развивающийся	потенциальный	приставка	если	переходная	молоке
5	149	wiki.ru:dl:10k-100:p/lda:big	95	4	деревне	жителей	деревня	волости	фон	деревни
5	150	wiki.ru:dl:10k-100:p/lda:big	15	3	проявите	напоминавшими	захотите	фон	вечернему	отдающего
5	151	wiki.ru:dl:10k-100:p/lda:big	94	1	цикла	али	императоров	саги	календаря	цикле
5	152	wiki.ru:dl:10k-100:p/lda:big	86	4	села	село	данным	сельского	участников	переписи
5	153	wiki.ru:dll:10k-100:p/lda:big	59	3	машина	серия	модель	побережье	марка	автомобиль
5	154	wiki.ru:dl:10k-100:p/lda:big	27	1	металл	производство	медь	префектура	присутствовать	сталь
5	155	wiki.ru:dl:10k-100:p/lda:big	78	2	японского	конец	провинции	европейского	список	эры
5	156	wiki.ru:dll:10k-100:p/lda:big	75	1	московский	сын	российский	москва	александр	владимир
5	157	wiki.ru:dl:10k-100:p/lda:big	42	0	понятиям	доля	малого	меньше	малый	общего
5	158	wiki.ru:dl:10k-100:p/lda:big	20	5	класса	знак	букв	буквы	класс	оранжевой
5	159	wiki.ru:dll:10k-100:p/lda:big	61	4	генри	альберт	дон	чарльз	энергия	уильям
5	160	wiki.ru:dll:10k-100:p/lda:big	42	2	финский	литовский	выставка	литва	финляндия	белорусский
5	161	wiki.ru:dl:10k-100:p/lda:big	65	5	пять	семь	три	шесть	восемь	давида
5	162	wiki.ru:dl:10k-100:p/lda:big	41	3	барьера	учащимся	трещина	системы	барьером	выводом
5	163	wiki.ru:dl:10k-100:p/lda:big	87	0	игры	века	кости	животных	назад	культуры
5	164	wiki.ru:dl:10k-100:p/lda:big	45	4	экологический	президентского	дождя	испанская	цикла	изучающая
5	165	wiki.ru:dl:10k-100:p/lda:big	93	2	хлеба	хлеб	география	теста	предложения	муки
5	166	wiki.ru:dl:10k-100:p/lda:big	24	4	группы	д	т	р	течение	п
5	167	wiki.ru:dll:10k-100:p/lda:big	25	4	природа	гигантский	дикий	мэри	индийский	лев
5	168	wiki.ru:dll:10k-100:p/lda:big	12	4	театр	роль	композитор	музыка	я	музыкальный
5	169	wiki.ru:dl:10k-100:p/lda:big	74	3	коммуна	коммуны	департамент	тыс	франции	неактивными
5	170	wiki.ru:dl:10k-100:p/lda:big	64	4	литвы	волость	латвии	края	пожарных	край
5	171	wiki.ru:dll:10k-100:p/lda:big	60	4	назвать	астероид	планета	честь	автономный	звезда
5	172	wiki.ru:dl:10k-100:p/lda:big	96	4	переписи	старше	средний	значения	родственном	женщин
5	173	wiki.ru:dl:10k-100:p/lda:big	88	3	клеток	клетки	мозга	животных	животных	днк
5	174	wiki.ru:dl:10k-100:p/lda:big	97	1	артур	системы	фону	алексом	дикое	объединяющая
5	175	wiki.ru:dl:10k-100:p/lda:big	55	4	святого	франции	церкви	монастырь	столичном	де
5	176	wiki.ru:dl:10k-100:p/lda:big	84	0	дороги	немецкая	фамилия	носители	русская	французская
5	177	wiki.ru:dll:10k-100:p/lda:big	81	1	фронт	художественный	война	отечественный	орден	советский
5	178	wiki.ru:dl:10k-100:p/lda:big	0	3	версии	масла	журнал	объектов	августа	участников
5	179	wiki.ru:dl:10k-100:p/lda:big	39	2	казахстан	республики	парка	республике	белоруссии	беларусь
5	180	wiki.ru:dl:10k-100:p/lda:big	66	4	дании	шведский	швеции	финляндии	оборот	норвегии
5	181	wiki.ru:dl:10k-100:p/lda:big	36	4	уровнем	моря	высоте	над	софья	метров
5	182	wiki.ru:dll:10k-100:p/lda:big	8	1	использовать	майкл	версия	система	программа	игра
5	183	wiki.ru:dll:10k-100:p/lda:big	79	5	африка	еврейский	израиль	ибн	египет	положение
5	184	wiki.ru:dll:10k-100:p/lda:big	40	1	побережье	государственный	остров	море	греческий	греция
5	185	wiki.ru:dll:10k-100:p/lda:big	87	1	начальник	вооружение	полк	армия	война	военный
5	186	wiki.ru:dl:10k-100:p/lda:big	38	5	востоке	юге	западе	севере	география	компании
5	187	wiki.ru:dl:10k-100:p/lda:big	60	5	сербии	оркестра	борис	фестиваля	радио	т
5	188	wiki.ru:dll:10k-100:p/lda:big	49	4	посёлок	житель	дом	школа	берег	хозяйство
5	189	wiki.ru:dll:10k-100:p/lda:big	76	0	означать	красный	символ	одежда	знак	носить
5	190	wiki.ru:dl:10k-100:p/lda:big	69	4	род	рода	иван	сын	малый	князя
5	191	wiki.ru:dll:10k-100:p/lda:big	86	4	католический	церковь	епископ	святой	советский	собор
5	192	wiki.ru:dll:10k-100:p/lda:big	55	5	логика	операция	немецкий	фон	георг	мы
5	193	wiki.ru:dl:10k-100:p/lda:big	2	0	длина	софья	роликов	виктором	стражи	колец
5	194	wiki.ru:dll:10k-100:p/lda:big	47	5	советский	председатель	член	ссср	государственный	проживать
5	195	wiki.ru:dl:10k-100:p/lda:big	43	2	пролива	переправа	если	джим	глухих	пролив
5	196	wiki.ru:dll:10k-100:p/lda:big	74	0	военный	власть	армия	война	против	войско
5	197	wiki.ru:dll:10k-100:p/lda:big	11	3	монастырь	храм	церковь	промышленность	святой	день
5	198	wiki.ru:dll:10k-100:p/lda:big	53	2	брат	отец	святой	семья	сын	дочь
5	199	wiki.ru:dll:10k-100:p/lda:big	27	4	мир	когда	мы	я	гигантский	чтобы
