id	wl-id	experiment	topic	intruder-idx	word-0	word-1	word-2	word-3	word-4	word-5
3	132	wiki.ru:dl/lda:trunc50:big	90	2	актёр	сюжет	входит	фильм	американский	года
3	133	wiki.ru:dll/lda:trunc50:big	0	3	год	и	@card@	новосибирский	в	на
3	134	wiki.ru:dl/lda:trunc50:big	35	5	языков	семьи	язык	языка	штата	против
3	135	wiki.ru:dll/lda:trunc50:big	98	1	честь	деятель	открыть	быть	астероид	назвать
3	136	wiki.ru:dll/lda:trunc50:big	84	5	мария	святой	монастырь	православный	церковь	чем
3	137	wiki.ru:dl/lda:trunc50:big	43	2	училище	древнейших	версии	военное	поэта	млн
3	138	wiki.ru:dl/lda:trunc50:big	86	1	сезона	астероид	клубная	чемпионате	большого	выступал
3	139	wiki.ru:dl/lda:trunc50:big	40	1	рамках	была	проведения	день	проект	международный
3	140	wiki.ru:dll/lda:trunc50:big	55	4	характеристика	цикл	лев	водохранилище	живой	харьковский
3	141	wiki.ru:dll/lda:trunc50:big	33	0	можно	посёлка	дерево	граничать	префектура	япония
3	142	wiki.ru:dl/lda:trunc50:big	70	1	долгие	честь	оператора	работать	высшем	ассистентом
3	143	wiki.ru:dll/lda:trunc50:big	34	5	же	там	рим	италия	итальянский	война
3	144	wiki.ru:dl/lda:trunc50:big	25	2	коммуны	коммуна	дизайн	код	площадь	население
3	145	wiki.ru:dll/lda:trunc50:big	20	4	цвет	получать	красный	белый	сезон	получение
3	146	wiki.ru:dl/lda:trunc50:big	76	2	de	лет	народный	уже	возрасте	назад
3	147	wiki.ru:dll/lda:trunc50:big	50	5	месторождение	тысяча	период	империя	миллион	организация
3	148	wiki.ru:dl/lda:trunc50:big	3	4	альбом	the	группы	студийный	широкую	альбома
3	149	wiki.ru:dl/lda:trunc50:big	79	5	его	ii	до	i	н	отдельные
3	150	wiki.ru:dl/lda:trunc50:big	55	5	премий	«за	радио	лауреат	категории	воинов
3	151	wiki.ru:dll/lda:trunc50:big	68	3	австралийский	виктория	эрик	японский	жорж	австралия
3	152	wiki.ru:dl/lda:trunc50:big	7	0	ними	другими	очень	что	чем	тем
3	153	wiki.ru:dll/lda:trunc50:big	10	1	метод	польский	их	исследование	и	комплекс
3	154	wiki.ru:dl/lda:trunc50:big	32	3	писателя	роман	книг	соединение	зависимости	нет
3	155	wiki.ru:dll/lda:trunc50:big	51	1	филадельфия	себя	уолтер	вальтер	эквадор	пенсильвание
3	156	wiki.ru:dl/lda:trunc50:big	5	1	при	организации	или	как	и	обычно
3	157	wiki.ru:dl/lda:trunc50:big	20	1	вступил	основное	донецкой	бразильский	народной	бразилия
3	158	wiki.ru:dll/lda:trunc50:big	91	2	написать	американский	крестьянин	наиболее	сша	известный
3	159	wiki.ru:dll/lda:trunc50:big	85	1	огромный	и	интерес	почва	бедный	эдуард
3	160	wiki.ru:dll/lda:trunc50:big	66	2	режиссёром	вино	который	рейн	школьный	выступить
3	161	wiki.ru:dl/lda:trunc50:big	23	2	частиц	материалы	км²	распространения	землю	древности
3	162	wiki.ru:dl/lda:trunc50:big	1	5	астероид	честь	был	открыт	назван	воинов
3	163	wiki.ru:dl/lda:trunc50:big	66	2	нидерландский	ян	мировой	площади	ван	творчество
3	164	wiki.ru:dll/lda:trunc50:big	75	3	категория	за	лучший	владелец	момент	поле
3	165	wiki.ru:dll/lda:trunc50:big	89	0	от	километр	по	берег	россия	река
3	166	wiki.ru:dl/lda:trunc50:big	39	3	действие	драма	майкл	зависимости	фильме	состоялась
3	167	wiki.ru:dll/lda:trunc50:big	32	2	музыкальный	представлять	под	инструмент	себя	классический
3	168	wiki.ru:dll/lda:trunc50:big	64	1	государственный	конкурс	лицо	орган	дело	министр
3	169	wiki.ru:dll/lda:trunc50:big	30	3	предполагаться	каменный	можно	рейн	орудие	артиллерийский
3	170	wiki.ru:dl/lda:trunc50:big	85	0	поселения	королевство	италии	итальянский	италия	версии
3	171	wiki.ru:dll/lda:trunc50:big	92	4	азербайджан	согласно	крым	село	так	республика
3	172	wiki.ru:dll/lda:trunc50:big	70	1	станция	родиться	линия	на	от	улица
3	173	wiki.ru:dl/lda:trunc50:big	33	2	выделяют	ткани	в	мехико	детей	пола
3	174	wiki.ru:dl/lda:trunc50:big	68	0	альбома	семейства	вид	род	из	описание
3	175	wiki.ru:dl/lda:trunc50:big	69	4	с	компанией	системы	и	мира	для
3	176	wiki.ru:dll/lda:trunc50:big	36	2	комитет	власть	красноярский	подчинение	против	администрация
3	177	wiki.ru:dll/lda:trunc50:big	58	0	на	начинаться	праздник	течение	день	событие
3	178	wiki.ru:dl/lda:trunc50:big	97	3	была	основана	году	рамках	деятельность	компании
3	179	wiki.ru:dl/lda:trunc50:big	15	4	дома	слов	разные	научное	направление	прямой
3	180	wiki.ru:dl/lda:trunc50:big	53	0	станция	общей	взаимодействия	чехословакии	слабо	контроля
3	181	wiki.ru:dl/lda:trunc50:big	12	2	вв	о	годы	развитие	востока	исследования
3	182	wiki.ru:dl/lda:trunc50:big	74	0	составе	технологий	использование	газеты	федерального	исследований
3	183	wiki.ru:dl/lda:trunc50:big	73	3	входит	в	официальный	поселения	года)	земле
3	184	wiki.ru:dll/lda:trunc50:big	61	1	еврейский	мадрид	венгерский	германский	семья	израиль
3	185	wiki.ru:dl/lda:trunc50:big	98	5	века	xx	участка	2-го	начале	советской
3	186	wiki.ru:dl/lda:trunc50:big	28	5	или	есть	это	то	не	контроля
3	187	wiki.ru:dl/lda:trunc50:big	64	3	она	мифологии	персонаж	научное	дочь	жена
3	188	wiki.ru:dll/lda:trunc50:big	77	0	волость	движение	деятель	должность	общественный	партия
3	189	wiki.ru:dll/lda:trunc50:big	39	4	то	который	или	как	не	и
3	190	wiki.ru:dll/lda:trunc50:big	5	4	использоваться	так	или	и	производство	для
3	191	wiki.ru:dl/lda:trunc50:big	72	2	александра	музыки	мартин	автор	поэт	искусства
3	192	wiki.ru:dl/lda:trunc50:big	65	1	инженер	государственный	процесса	институте	рабочих	московском
3	193	wiki.ru:dll/lda:trunc50:big	62	5	отсутствовать	постоянный	цепь	питание	электрический	то
3	194	wiki.ru:dl/lda:trunc50:big	47	1	языке	очень	газета	буква	английском	языках
3	195	wiki.ru:dl/lda:trunc50:big	44	4	тип	системе	или	устройство	землю	действия
3	196	wiki.ru:dll/lda:trunc50:big	59	0	то	ранний	памятник	эпоха	древний	современный
3	197	wiki.ru:dl/lda:trunc50:big	62	4	родился	народный	театра	биография	станции	кино
3	198	wiki.ru:dl/lda:trunc50:big	36	4	мировой	годов	второй	года	группу	был
3	199	wiki.ru:dll/lda:trunc50:big	41	1	проходить	экземпляр	участие	раз	египет	конкурс
